filename,class_label,split,group_id,relative_path,file_size_bytes
angry_00681_color_jitter.jpg,angry,train,angry_00681,data\image_processed\angry\angry_00681_color_jitter.jpg,20853
angry_00681_contrast_40.jpg,angry,train,angry_00681,data\image_processed\angry\angry_00681_contrast_40.jpg,23317
angry_00681_horizontal_flip.jpg,angry,train,angry_00681,data\image_processed\angry\angry_00681_horizontal_flip.jpg,20385
angry_00681_rotation_15.jpg,angry,train,angry_00681,data\image_processed\angry\angry_00681_rotation_15.jpg,20278
angry_00682.jpg,angry,train,angry_00682,data\image_processed\angry\angry_00682.jpg,19392
angry_00682_brightness_30.jpg,angry,train,angry_00682,data\image_processed\angry\angry_00682_brightness_30.jpg,19853
angry_00682_color_jitter.jpg,angry,train,angry_00682,data\image_processed\angry\angry_00682_color_jitter.jpg,20060
angry_00682_contrast_40.jpg,angry,train,angry_00682,data\image_processed\angry\angry_00682_contrast_40.jpg,22448
angry_00682_horizontal_flip.jpg,angry,train,angry_00682,data\image_processed\angry\angry_00682_horizontal_flip.jpg,19364
angry_00682_rotation_15.jpg,angry,train,angry_00682,data\image_processed\angry\angry_00682_rotation_15.jpg,19915
angry_00683.jpg,angry,train,angry_00683,data\image_processed\angry\angry_00683.jpg,20011
angry_00683_brightness_30.jpg,angry,train,angry_00683,data\image_processed\angry\angry_00683_brightness_30.jpg,19095
angry_00683_color_jitter.jpg,angry,train,angry_00683,data\image_processed\angry\angry_00683_color_jitter.jpg,20409
angry_00683_contrast_40.jpg,angry,train,angry_00683,data\image_processed\angry\angry_00683_contrast_40.jpg,22854
angry_00683_horizontal_flip.jpg,angry,train,angry_00683,data\image_processed\angry\angry_00683_horizontal_flip.jpg,20115
angry_00683_rotation_15.jpg,angry,train,angry_00683,data\image_processed\angry\angry_00683_rotation_15.jpg,20489
angry_00684.jpg,angry,train,angry_00684,data\image_processed\angry\angry_00684.jpg,20882
angry_00684_brightness_30.jpg,angry,train,angry_00684,data\image_processed\angry\angry_00684_brightness_30.jpg,21986
angry_00684_color_jitter.jpg,angry,train,angry_00684,data\image_processed\angry\angry_00684_color_jitter.jpg,21565
angry_00684_contrast_40.jpg,angry,train,angry_00684,data\image_processed\angry\angry_00684_contrast_40.jpg,22959
angry_00684_horizontal_flip.jpg,angry,train,angry_00684,data\image_processed\angry\angry_00684_horizontal_flip.jpg,21017
angry_00684_rotation_15.jpg,angry,train,angry_00684,data\image_processed\angry\angry_00684_rotation_15.jpg,20923
angry_00688.jpg,angry,train,angry_00688,data\image_processed\angry\angry_00688.jpg,15003
angry_00688_brightness_30.jpg,angry,train,angry_00688,data\image_processed\angry\angry_00688_brightness_30.jpg,17162
angry_00688_color_jitter.jpg,angry,train,angry_00688,data\image_processed\angry\angry_00688_color_jitter.jpg,15383
angry_00688_contrast_40.jpg,angry,train,angry_00688,data\image_processed\angry\angry_00688_contrast_40.jpg,16670
angry_00688_horizontal_flip.jpg,angry,train,angry_00688,data\image_processed\angry\angry_00688_horizontal_flip.jpg,14943
angry_00688_rotation_15.jpg,angry,train,angry_00688,data\image_processed\angry\angry_00688_rotation_15.jpg,14915
angry_00689.jpg,angry,train,angry_00689,data\image_processed\angry\angry_00689.jpg,19929
angry_00689_brightness_30.jpg,angry,train,angry_00689,data\image_processed\angry\angry_00689_brightness_30.jpg,22897
angry_00689_color_jitter.jpg,angry,train,angry_00689,data\image_processed\angry\angry_00689_color_jitter.jpg,20672
angry_00689_contrast_40.jpg,angry,train,angry_00689,data\image_processed\angry\angry_00689_contrast_40.jpg,22876
angry_00689_horizontal_flip.jpg,angry,train,angry_00689,data\image_processed\angry\angry_00689_horizontal_flip.jpg,19996
angry_00689_rotation_15.jpg,angry,train,angry_00689,data\image_processed\angry\angry_00689_rotation_15.jpg,20116
angry_00690.jpg,angry,train,angry_00690,data\image_processed\angry\angry_00690.jpg,20817
angry_00690_brightness_30.jpg,angry,train,angry_00690,data\image_processed\angry\angry_00690_brightness_30.jpg,23706
angry_00690_color_jitter.jpg,angry,train,angry_00690,data\image_processed\angry\angry_00690_color_jitter.jpg,21458
angry_00690_contrast_40.jpg,angry,train,angry_00690,data\image_processed\angry\angry_00690_contrast_40.jpg,24494
angry_00690_horizontal_flip.jpg,angry,train,angry_00690,data\image_processed\angry\angry_00690_horizontal_flip.jpg,20867
angry_00690_rotation_15.jpg,angry,train,angry_00690,data\image_processed\angry\angry_00690_rotation_15.jpg,21056
angry_00691.jpg,angry,train,angry_00691,data\image_processed\angry\angry_00691.jpg,18312
angry_00691_brightness_30.jpg,angry,train,angry_00691,data\image_processed\angry\angry_00691_brightness_30.jpg,20076
angry_00691_color_jitter.jpg,angry,train,angry_00691,data\image_processed\angry\angry_00691_color_jitter.jpg,18833
angry_00691_contrast_40.jpg,angry,train,angry_00691,data\image_processed\angry\angry_00691_contrast_40.jpg,21115
angry_00691_horizontal_flip.jpg,angry,train,angry_00691,data\image_processed\angry\angry_00691_horizontal_flip.jpg,18538
angry_00691_rotation_15.jpg,angry,train,angry_00691,data\image_processed\angry\angry_00691_rotation_15.jpg,19095
angry_00693.jpg,angry,train,angry_00693,data\image_processed\angry\angry_00693.jpg,21113
angry_00693_brightness_30.jpg,angry,train,angry_00693,data\image_processed\angry\angry_00693_brightness_30.jpg,22999
angry_00693_color_jitter.jpg,angry,train,angry_00693,data\image_processed\angry\angry_00693_color_jitter.jpg,21578
angry_00693_contrast_40.jpg,angry,train,angry_00693,data\image_processed\angry\angry_00693_contrast_40.jpg,23746
angry_00693_horizontal_flip.jpg,angry,train,angry_00693,data\image_processed\angry\angry_00693_horizontal_flip.jpg,21139
angry_00693_rotation_15.jpg,angry,train,angry_00693,data\image_processed\angry\angry_00693_rotation_15.jpg,19978
angry_00694.jpg,angry,train,angry_00694,data\image_processed\angry\angry_00694.jpg,24743
angry_00694_brightness_30.jpg,angry,train,angry_00694,data\image_processed\angry\angry_00694_brightness_30.jpg,25421
angry_00694_color_jitter.jpg,angry,train,angry_00694,data\image_processed\angry\angry_00694_color_jitter.jpg,25685
angry_00694_contrast_40.jpg,angry,train,angry_00694,data\image_processed\angry\angry_00694_contrast_40.jpg,28681
angry_00694_horizontal_flip.jpg,angry,train,angry_00694,data\image_processed\angry\angry_00694_horizontal_flip.jpg,24719
angry_00694_rotation_15.jpg,angry,train,angry_00694,data\image_processed\angry\angry_00694_rotation_15.jpg,25254
angry_00697.jpg,angry,train,angry_00697,data\image_processed\angry\angry_00697.jpg,23460
angry_00697_brightness_30.jpg,angry,train,angry_00697,data\image_processed\angry\angry_00697_brightness_30.jpg,25859
angry_00697_color_jitter.jpg,angry,train,angry_00697,data\image_processed\angry\angry_00697_color_jitter.jpg,24150
angry_00697_contrast_40.jpg,angry,train,angry_00697,data\image_processed\angry\angry_00697_contrast_40.jpg,26642
angry_00697_horizontal_flip.jpg,angry,train,angry_00697,data\image_processed\angry\angry_00697_horizontal_flip.jpg,23319
angry_00697_rotation_15.jpg,angry,train,angry_00697,data\image_processed\angry\angry_00697_rotation_15.jpg,23710
angry_00700.jpg,angry,train,angry_00700,data\image_processed\angry\angry_00700.jpg,17898
angry_00700_brightness_30.jpg,angry,train,angry_00700,data\image_processed\angry\angry_00700_brightness_30.jpg,18814
angry_00700_color_jitter.jpg,angry,train,angry_00700,data\image_processed\angry\angry_00700_color_jitter.jpg,18427
angry_00700_contrast_40.jpg,angry,train,angry_00700,data\image_processed\angry\angry_00700_contrast_40.jpg,19201
angry_00700_horizontal_flip.jpg,angry,train,angry_00700,data\image_processed\angry\angry_00700_horizontal_flip.jpg,17946
angry_00700_rotation_15.jpg,angry,train,angry_00700,data\image_processed\angry\angry_00700_rotation_15.jpg,18894
angry_00702.jpg,angry,train,angry_00702,data\image_processed\angry\angry_00702.jpg,16549
angry_00702_brightness_30.jpg,angry,train,angry_00702,data\image_processed\angry\angry_00702_brightness_30.jpg,18432
angry_00702_color_jitter.jpg,angry,train,angry_00702,data\image_processed\angry\angry_00702_color_jitter.jpg,17071
angry_00702_contrast_40.jpg,angry,train,angry_00702,data\image_processed\angry\angry_00702_contrast_40.jpg,18782
angry_00702_horizontal_flip.jpg,angry,train,angry_00702,data\image_processed\angry\angry_00702_horizontal_flip.jpg,16439
angry_00702_rotation_15.jpg,angry,train,angry_00702,data\image_processed\angry\angry_00702_rotation_15.jpg,17340
angry_00703.jpg,angry,train,angry_00703,data\image_processed\angry\angry_00703.jpg,19485
angry_00703_brightness_30.jpg,angry,train,angry_00703,data\image_processed\angry\angry_00703_brightness_30.jpg,20400
angry_00703_color_jitter.jpg,angry,train,angry_00703,data\image_processed\angry\angry_00703_color_jitter.jpg,20206
angry_00703_contrast_40.jpg,angry,train,angry_00703,data\image_processed\angry\angry_00703_contrast_40.jpg,22413
angry_00703_horizontal_flip.jpg,angry,train,angry_00703,data\image_processed\angry\angry_00703_horizontal_flip.jpg,19580
angry_00703_rotation_15.jpg,angry,train,angry_00703,data\image_processed\angry\angry_00703_rotation_15.jpg,21511
angry_00705.jpg,angry,train,angry_00705,data\image_processed\angry\angry_00705.jpg,12524
angry_00705_brightness_30.jpg,angry,train,angry_00705,data\image_processed\angry\angry_00705_brightness_30.jpg,14316
angry_00705_color_jitter.jpg,angry,train,angry_00705,data\image_processed\angry\angry_00705_color_jitter.jpg,12973
angry_00705_contrast_40.jpg,angry,train,angry_00705,data\image_processed\angry\angry_00705_contrast_40.jpg,14755
angry_00705_horizontal_flip.jpg,angry,train,angry_00705,data\image_processed\angry\angry_00705_horizontal_flip.jpg,12576
angry_00705_rotation_15.jpg,angry,train,angry_00705,data\image_processed\angry\angry_00705_rotation_15.jpg,13683
angry_00707.jpg,angry,train,angry_00707,data\image_processed\angry\angry_00707.jpg,25699
angry_00707_brightness_30.jpg,angry,train,angry_00707,data\image_processed\angry\angry_00707_brightness_30.jpg,24592
angry_00707_color_jitter.jpg,angry,train,angry_00707,data\image_processed\angry\angry_00707_color_jitter.jpg,26822
angry_00707_contrast_40.jpg,angry,train,angry_00707,data\image_processed\angry\angry_00707_contrast_40.jpg,27681
angry_00707_horizontal_flip.jpg,angry,train,angry_00707,data\image_processed\angry\angry_00707_horizontal_flip.jpg,26422
angry_00707_rotation_15.jpg,angry,train,angry_00707,data\image_processed\angry\angry_00707_rotation_15.jpg,29656
angry_00708.jpg,angry,train,angry_00708,data\image_processed\angry\angry_00708.jpg,24646
angry_00708_brightness_30.jpg,angry,train,angry_00708,data\image_processed\angry\angry_00708_brightness_30.jpg,27379
angry_00708_color_jitter.jpg,angry,train,angry_00708,data\image_processed\angry\angry_00708_color_jitter.jpg,25422
angry_00708_contrast_40.jpg,angry,train,angry_00708,data\image_processed\angry\angry_00708_contrast_40.jpg,26938
angry_00708_horizontal_flip.jpg,angry,train,angry_00708,data\image_processed\angry\angry_00708_horizontal_flip.jpg,24503
angry_00708_rotation_15.jpg,angry,train,angry_00708,data\image_processed\angry\angry_00708_rotation_15.jpg,22583
angry_00709.jpg,angry,train,angry_00709,data\image_processed\angry\angry_00709.jpg,23335
angry_00709_brightness_30.jpg,angry,train,angry_00709,data\image_processed\angry\angry_00709_brightness_30.jpg,26476
angry_00709_color_jitter.jpg,angry,train,angry_00709,data\image_processed\angry\angry_00709_color_jitter.jpg,24019
angry_00709_contrast_40.jpg,angry,train,angry_00709,data\image_processed\angry\angry_00709_contrast_40.jpg,25533
angry_00709_horizontal_flip.jpg,angry,train,angry_00709,data\image_processed\angry\angry_00709_horizontal_flip.jpg,23407
angry_00709_rotation_15.jpg,angry,train,angry_00709,data\image_processed\angry\angry_00709_rotation_15.jpg,22773
angry_00710.jpg,angry,train,angry_00710,data\image_processed\angry\angry_00710.jpg,16202
angry_00710_brightness_30.jpg,angry,train,angry_00710,data\image_processed\angry\angry_00710_brightness_30.jpg,18169
angry_00710_color_jitter.jpg,angry,train,angry_00710,data\image_processed\angry\angry_00710_color_jitter.jpg,16726
angry_00710_contrast_40.jpg,angry,train,angry_00710,data\image_processed\angry\angry_00710_contrast_40.jpg,18580
angry_00710_horizontal_flip.jpg,angry,train,angry_00710,data\image_processed\angry\angry_00710_horizontal_flip.jpg,16159
angry_00710_rotation_15.jpg,angry,train,angry_00710,data\image_processed\angry\angry_00710_rotation_15.jpg,17169
angry_00711.jpg,angry,train,angry_00711,data\image_processed\angry\angry_00711.jpg,20005
angry_00711_brightness_30.jpg,angry,train,angry_00711,data\image_processed\angry\angry_00711_brightness_30.jpg,22751
angry_00711_color_jitter.jpg,angry,train,angry_00711,data\image_processed\angry\angry_00711_color_jitter.jpg,20800
angry_00711_contrast_40.jpg,angry,train,angry_00711,data\image_processed\angry\angry_00711_contrast_40.jpg,23324
angry_00711_horizontal_flip.jpg,angry,train,angry_00711,data\image_processed\angry\angry_00711_horizontal_flip.jpg,19998
angry_00711_rotation_15.jpg,angry,train,angry_00711,data\image_processed\angry\angry_00711_rotation_15.jpg,19199
angry_00712.jpg,angry,train,angry_00712,data\image_processed\angry\angry_00712.jpg,19494
angry_00712_brightness_30.jpg,angry,train,angry_00712,data\image_processed\angry\angry_00712_brightness_30.jpg,22053
angry_00712_color_jitter.jpg,angry,train,angry_00712,data\image_processed\angry\angry_00712_color_jitter.jpg,20269
angry_00712_contrast_40.jpg,angry,train,angry_00712,data\image_processed\angry\angry_00712_contrast_40.jpg,22897
angry_00712_horizontal_flip.jpg,angry,train,angry_00712,data\image_processed\angry\angry_00712_horizontal_flip.jpg,19643
angry_00712_rotation_15.jpg,angry,train,angry_00712,data\image_processed\angry\angry_00712_rotation_15.jpg,20428
angry_00715.jpg,angry,train,angry_00715,data\image_processed\angry\angry_00715.jpg,21208
angry_00715_brightness_30.jpg,angry,train,angry_00715,data\image_processed\angry\angry_00715_brightness_30.jpg,23495
angry_00715_color_jitter.jpg,angry,train,angry_00715,data\image_processed\angry\angry_00715_color_jitter.jpg,21776
angry_00715_contrast_40.jpg,angry,train,angry_00715,data\image_processed\angry\angry_00715_contrast_40.jpg,23805
angry_00715_horizontal_flip.jpg,angry,train,angry_00715,data\image_processed\angry\angry_00715_horizontal_flip.jpg,21387
angry_00715_rotation_15.jpg,angry,train,angry_00715,data\image_processed\angry\angry_00715_rotation_15.jpg,21706
angry_00716.jpg,angry,train,angry_00716,data\image_processed\angry\angry_00716.jpg,20114
angry_00716_brightness_30.jpg,angry,train,angry_00716,data\image_processed\angry\angry_00716_brightness_30.jpg,21934
angry_00716_color_jitter.jpg,angry,train,angry_00716,data\image_processed\angry\angry_00716_color_jitter.jpg,20481
angry_00716_contrast_40.jpg,angry,train,angry_00716,data\image_processed\angry\angry_00716_contrast_40.jpg,20842
angry_00716_horizontal_flip.jpg,angry,train,angry_00716,data\image_processed\angry\angry_00716_horizontal_flip.jpg,20071
angry_00716_rotation_15.jpg,angry,train,angry_00716,data\image_processed\angry\angry_00716_rotation_15.jpg,24677
angry_00717.jpg,angry,train,angry_00717,data\image_processed\angry\angry_00717.jpg,24044
angry_00717_brightness_30.jpg,angry,train,angry_00717,data\image_processed\angry\angry_00717_brightness_30.jpg,26677
angry_00717_color_jitter.jpg,angry,train,angry_00717,data\image_processed\angry\angry_00717_color_jitter.jpg,25033
angry_00717_contrast_40.jpg,angry,train,angry_00717,data\image_processed\angry\angry_00717_contrast_40.jpg,27333
angry_00717_horizontal_flip.jpg,angry,train,angry_00717,data\image_processed\angry\angry_00717_horizontal_flip.jpg,24162
angry_00717_rotation_15.jpg,angry,train,angry_00717,data\image_processed\angry\angry_00717_rotation_15.jpg,23914
angry_00720.jpg,angry,train,angry_00720,data\image_processed\angry\angry_00720.jpg,27713
angry_00720_brightness_30.jpg,angry,train,angry_00720,data\image_processed\angry\angry_00720_brightness_30.jpg,31151
angry_00720_color_jitter.jpg,angry,train,angry_00720,data\image_processed\angry\angry_00720_color_jitter.jpg,28579
angry_00720_contrast_40.jpg,angry,train,angry_00720,data\image_processed\angry\angry_00720_contrast_40.jpg,31684
angry_00720_horizontal_flip.jpg,angry,train,angry_00720,data\image_processed\angry\angry_00720_horizontal_flip.jpg,27642
angry_00720_rotation_15.jpg,angry,train,angry_00720,data\image_processed\angry\angry_00720_rotation_15.jpg,26451
angry_00722.jpg,angry,train,angry_00722,data\image_processed\angry\angry_00722.jpg,18126
angry_00722_brightness_30.jpg,angry,train,angry_00722,data\image_processed\angry\angry_00722_brightness_30.jpg,20442
angry_00722_color_jitter.jpg,angry,train,angry_00722,data\image_processed\angry\angry_00722_color_jitter.jpg,18673
angry_00722_contrast_40.jpg,angry,train,angry_00722,data\image_processed\angry\angry_00722_contrast_40.jpg,20274
angry_00722_horizontal_flip.jpg,angry,train,angry_00722,data\image_processed\angry\angry_00722_horizontal_flip.jpg,18192
angry_00722_rotation_15.jpg,angry,train,angry_00722,data\image_processed\angry\angry_00722_rotation_15.jpg,18058
angry_00723.jpg,angry,train,angry_00723,data\image_processed\angry\angry_00723.jpg,17038
angry_00723_brightness_30.jpg,angry,train,angry_00723,data\image_processed\angry\angry_00723_brightness_30.jpg,19094
angry_00723_color_jitter.jpg,angry,train,angry_00723,data\image_processed\angry\angry_00723_color_jitter.jpg,17788
angry_00723_contrast_40.jpg,angry,train,angry_00723,data\image_processed\angry\angry_00723_contrast_40.jpg,19285
angry_00723_horizontal_flip.jpg,angry,train,angry_00723,data\image_processed\angry\angry_00723_horizontal_flip.jpg,17052
angry_00723_rotation_15.jpg,angry,train,angry_00723,data\image_processed\angry\angry_00723_rotation_15.jpg,16986
angry_00724.jpg,angry,train,angry_00724,data\image_processed\angry\angry_00724.jpg,25154
angry_00724_brightness_30.jpg,angry,train,angry_00724,data\image_processed\angry\angry_00724_brightness_30.jpg,25182
angry_00724_color_jitter.jpg,angry,train,angry_00724,data\image_processed\angry\angry_00724_color_jitter.jpg,25844
angry_00724_contrast_40.jpg,angry,train,angry_00724,data\image_processed\angry\angry_00724_contrast_40.jpg,27890
angry_00724_horizontal_flip.jpg,angry,train,angry_00724,data\image_processed\angry\angry_00724_horizontal_flip.jpg,25007
angry_00724_rotation_15.jpg,angry,train,angry_00724,data\image_processed\angry\angry_00724_rotation_15.jpg,25135
angry_00725.jpg,angry,train,angry_00725,data\image_processed\angry\angry_00725.jpg,25288
angry_00725_brightness_30.jpg,angry,train,angry_00725,data\image_processed\angry\angry_00725_brightness_30.jpg,24457
angry_00725_color_jitter.jpg,angry,train,angry_00725,data\image_processed\angry\angry_00725_color_jitter.jpg,26330
angry_00725_contrast_40.jpg,angry,train,angry_00725,data\image_processed\angry\angry_00725_contrast_40.jpg,27396
angry_00725_horizontal_flip.jpg,angry,train,angry_00725,data\image_processed\angry\angry_00725_horizontal_flip.jpg,25259
angry_00725_rotation_15.jpg,angry,train,angry_00725,data\image_processed\angry\angry_00725_rotation_15.jpg,25265
angry_00726.jpg,angry,train,angry_00726,data\image_processed\angry\angry_00726.jpg,24994
angry_00726_brightness_30.jpg,angry,train,angry_00726,data\image_processed\angry\angry_00726_brightness_30.jpg,26098
angry_00726_color_jitter.jpg,angry,train,angry_00726,data\image_processed\angry\angry_00726_color_jitter.jpg,25525
angry_00726_contrast_40.jpg,angry,train,angry_00726,data\image_processed\angry\angry_00726_contrast_40.jpg,26805
angry_00726_horizontal_flip.jpg,angry,train,angry_00726,data\image_processed\angry\angry_00726_horizontal_flip.jpg,24968
angry_00726_rotation_15.jpg,angry,train,angry_00726,data\image_processed\angry\angry_00726_rotation_15.jpg,23706
angry_00727.jpg,angry,train,angry_00727,data\image_processed\angry\angry_00727.jpg,17830
angry_00727_brightness_30.jpg,angry,train,angry_00727,data\image_processed\angry\angry_00727_brightness_30.jpg,18149
angry_00727_color_jitter.jpg,angry,train,angry_00727,data\image_processed\angry\angry_00727_color_jitter.jpg,18301
angry_00727_contrast_40.jpg,angry,train,angry_00727,data\image_processed\angry\angry_00727_contrast_40.jpg,19423
angry_00727_horizontal_flip.jpg,angry,train,angry_00727,data\image_processed\angry\angry_00727_horizontal_flip.jpg,17873
angry_00727_rotation_15.jpg,angry,train,angry_00727,data\image_processed\angry\angry_00727_rotation_15.jpg,18574
angry_00728.jpg,angry,train,angry_00728,data\image_processed\angry\angry_00728.jpg,27297
angry_00728_brightness_30.jpg,angry,train,angry_00728,data\image_processed\angry\angry_00728_brightness_30.jpg,30047
angry_00728_color_jitter.jpg,angry,train,angry_00728,data\image_processed\angry\angry_00728_color_jitter.jpg,27990
angry_00728_contrast_40.jpg,angry,train,angry_00728,data\image_processed\angry\angry_00728_contrast_40.jpg,31725
angry_00728_horizontal_flip.jpg,angry,train,angry_00728,data\image_processed\angry\angry_00728_horizontal_flip.jpg,27156
angry_00728_rotation_15.jpg,angry,train,angry_00728,data\image_processed\angry\angry_00728_rotation_15.jpg,25901
angry_00729.jpg,angry,train,angry_00729,data\image_processed\angry\angry_00729.jpg,25469
angry_00729_brightness_30.jpg,angry,train,angry_00729,data\image_processed\angry\angry_00729_brightness_30.jpg,27880
angry_00729_color_jitter.jpg,angry,train,angry_00729,data\image_processed\angry\angry_00729_color_jitter.jpg,26404
angry_00729_contrast_40.jpg,angry,train,angry_00729,data\image_processed\angry\angry_00729_contrast_40.jpg,29545
angry_00729_horizontal_flip.jpg,angry,train,angry_00729,data\image_processed\angry\angry_00729_horizontal_flip.jpg,25420
angry_00729_rotation_15.jpg,angry,train,angry_00729,data\image_processed\angry\angry_00729_rotation_15.jpg,26700
angry_00731.jpg,angry,train,angry_00731,data\image_processed\angry\angry_00731.jpg,31704
angry_00731_brightness_30.jpg,angry,train,angry_00731,data\image_processed\angry\angry_00731_brightness_30.jpg,35720
angry_00731_color_jitter.jpg,angry,train,angry_00731,data\image_processed\angry\angry_00731_color_jitter.jpg,32967
angry_00731_contrast_40.jpg,angry,train,angry_00731,data\image_processed\angry\angry_00731_contrast_40.jpg,36759
angry_00731_horizontal_flip.jpg,angry,train,angry_00731,data\image_processed\angry\angry_00731_horizontal_flip.jpg,31648
angry_00731_rotation_15.jpg,angry,train,angry_00731,data\image_processed\angry\angry_00731_rotation_15.jpg,29769
angry_00732.jpg,angry,train,angry_00732,data\image_processed\angry\angry_00732.jpg,18875
angry_00732_brightness_30.jpg,angry,train,angry_00732,data\image_processed\angry\angry_00732_brightness_30.jpg,16739
angry_00732_color_jitter.jpg,angry,train,angry_00732,data\image_processed\angry\angry_00732_color_jitter.jpg,19144
angry_00732_contrast_40.jpg,angry,train,angry_00732,data\image_processed\angry\angry_00732_contrast_40.jpg,21571
angry_00732_horizontal_flip.jpg,angry,train,angry_00732,data\image_processed\angry\angry_00732_horizontal_flip.jpg,18902
angry_00732_rotation_15.jpg,angry,train,angry_00732,data\image_processed\angry\angry_00732_rotation_15.jpg,19587
angry_00734.jpg,angry,train,angry_00734,data\image_processed\angry\angry_00734.jpg,23281
angry_00734_brightness_30.jpg,angry,train,angry_00734,data\image_processed\angry\angry_00734_brightness_30.jpg,26276
angry_00734_color_jitter.jpg,angry,train,angry_00734,data\image_processed\angry\angry_00734_color_jitter.jpg,23928
angry_00734_contrast_40.jpg,angry,train,angry_00734,data\image_processed\angry\angry_00734_contrast_40.jpg,25772
angry_00734_horizontal_flip.jpg,angry,train,angry_00734,data\image_processed\angry\angry_00734_horizontal_flip.jpg,23208
angry_00734_rotation_15.jpg,angry,train,angry_00734,data\image_processed\angry\angry_00734_rotation_15.jpg,22809
angry_00740.jpg,angry,train,angry_00740,data\image_processed\angry\angry_00740.jpg,20810
angry_00740_brightness_30.jpg,angry,train,angry_00740,data\image_processed\angry\angry_00740_brightness_30.jpg,22579
angry_00740_color_jitter.jpg,angry,train,angry_00740,data\image_processed\angry\angry_00740_color_jitter.jpg,21296
angry_00740_contrast_40.jpg,angry,train,angry_00740,data\image_processed\angry\angry_00740_contrast_40.jpg,23037
angry_00740_horizontal_flip.jpg,angry,train,angry_00740,data\image_processed\angry\angry_00740_horizontal_flip.jpg,20778
angry_00740_rotation_15.jpg,angry,train,angry_00740,data\image_processed\angry\angry_00740_rotation_15.jpg,21482
angry_00741.jpg,angry,train,angry_00741,data\image_processed\angry\angry_00741.jpg,25271
angry_00741_brightness_30.jpg,angry,train,angry_00741,data\image_processed\angry\angry_00741_brightness_30.jpg,27514
angry_00741_color_jitter.jpg,angry,train,angry_00741,data\image_processed\angry\angry_00741_color_jitter.jpg,26053
angry_00741_contrast_40.jpg,angry,train,angry_00741,data\image_processed\angry\angry_00741_contrast_40.jpg,28026
angry_00741_horizontal_flip.jpg,angry,train,angry_00741,data\image_processed\angry\angry_00741_horizontal_flip.jpg,25228
angry_00741_rotation_15.jpg,angry,train,angry_00741,data\image_processed\angry\angry_00741_rotation_15.jpg,25245
angry_00742.jpg,angry,train,angry_00742,data\image_processed\angry\angry_00742.jpg,19426
angry_00742_brightness_30.jpg,angry,train,angry_00742,data\image_processed\angry\angry_00742_brightness_30.jpg,22100
angry_00742_color_jitter.jpg,angry,train,angry_00742,data\image_processed\angry\angry_00742_color_jitter.jpg,20148
angry_00742_contrast_40.jpg,angry,train,angry_00742,data\image_processed\angry\angry_00742_contrast_40.jpg,22472
angry_00742_horizontal_flip.jpg,angry,train,angry_00742,data\image_processed\angry\angry_00742_horizontal_flip.jpg,19444
angry_00742_rotation_15.jpg,angry,train,angry_00742,data\image_processed\angry\angry_00742_rotation_15.jpg,19338
angry_00743.jpg,angry,train,angry_00743,data\image_processed\angry\angry_00743.jpg,16631
angry_00743_brightness_30.jpg,angry,train,angry_00743,data\image_processed\angry\angry_00743_brightness_30.jpg,12614
angry_00743_color_jitter.jpg,angry,train,angry_00743,data\image_processed\angry\angry_00743_color_jitter.jpg,16915
angry_00743_contrast_40.jpg,angry,train,angry_00743,data\image_processed\angry\angry_00743_contrast_40.jpg,13168
angry_00743_horizontal_flip.jpg,angry,train,angry_00743,data\image_processed\angry\angry_00743_horizontal_flip.jpg,16596
angry_00743_rotation_15.jpg,angry,train,angry_00743,data\image_processed\angry\angry_00743_rotation_15.jpg,17471
angry_00744.jpg,angry,train,angry_00744,data\image_processed\angry\angry_00744.jpg,19708
angry_00744_brightness_30.jpg,angry,train,angry_00744,data\image_processed\angry\angry_00744_brightness_30.jpg,21403
angry_00744_color_jitter.jpg,angry,train,angry_00744,data\image_processed\angry\angry_00744_color_jitter.jpg,20083
angry_00744_contrast_40.jpg,angry,train,angry_00744,data\image_processed\angry\angry_00744_contrast_40.jpg,21470
angry_00744_horizontal_flip.jpg,angry,train,angry_00744,data\image_processed\angry\angry_00744_horizontal_flip.jpg,19695
angry_00744_rotation_15.jpg,angry,train,angry_00744,data\image_processed\angry\angry_00744_rotation_15.jpg,19050
angry_00745.jpg,angry,train,angry_00745,data\image_processed\angry\angry_00745.jpg,29137
angry_00745_brightness_30.jpg,angry,train,angry_00745,data\image_processed\angry\angry_00745_brightness_30.jpg,29445
angry_00745_color_jitter.jpg,angry,train,angry_00745,data\image_processed\angry\angry_00745_color_jitter.jpg,29137
angry_00745_contrast_40.jpg,angry,train,angry_00745,data\image_processed\angry\angry_00745_contrast_40.jpg,30667
angry_00745_horizontal_flip.jpg,angry,train,angry_00745,data\image_processed\angry\angry_00745_horizontal_flip.jpg,29266
angry_00745_rotation_15.jpg,angry,train,angry_00745,data\image_processed\angry\angry_00745_rotation_15.jpg,26817
angry_00748.jpg,angry,train,angry_00748,data\image_processed\angry\angry_00748.jpg,31745
angry_00748_brightness_30.jpg,angry,train,angry_00748,data\image_processed\angry\angry_00748_brightness_30.jpg,35347
angry_00748_color_jitter.jpg,angry,train,angry_00748,data\image_processed\angry\angry_00748_color_jitter.jpg,32667
angry_00748_contrast_40.jpg,angry,train,angry_00748,data\image_processed\angry\angry_00748_contrast_40.jpg,36311
angry_00748_horizontal_flip.jpg,angry,train,angry_00748,data\image_processed\angry\angry_00748_horizontal_flip.jpg,31737
